id,loan_amnt_USD,loan_amnt_EUR,funded_amnt_USD,funded_amnt_EUR,int_rate,installment_USD,installment_EUR,total_pymnt_USD,total_pymnt_EUR,exchange_rate,issue_date,loan_status,term_months,sub_grade,verification_status,state_address
37068508.0,7000.0,6201.300387590145,7000.0,6201.300387590145,0.28989999771118163,242.6300048828125,214.945934760112,2905.72998046875,2574.186350587595,1.1287955045700073,1.0,1.0,36.0,15.0,1.0,3.0
37107112.0,25000.0,22147.501384250518,25000.0,22147.501384250518,0.28989999771118163,766.1199951171875,678.7057460943964,9175.41015625,8128.496365464525,1.1287955045700073,1.0,1.0,36.0,2.0,1.0,2.0
37257668.0,12000.0,10630.800664440249,12000.0,10630.800664440249,0.28989999771118163,377.0899963378906,334.0640486352182,4514.16015625,3999.0947323710166,1.1287955045700073,1.0,1.0,36.0,5.0,1.0,2.0
37267744.0,12000.0,10630.800664440249,12000.0,10630.800664440249,0.28989999771118163,377.0899963378906,334.0640486352182,4545.7900390625,4027.1156473059577,1.1287955045700073,1.0,0.0,36.0,5.0,0.0,2.0
37329128.0,8000.0,7087.200442960166,68616520.0,60787378.86729813,0.28989999771118163,265.67999267578125,235.36592022218133,2911.820068359375,2579.581559787108,1.1287955045700073,1.0,0.0,36.0,10.0,0.0,2.0
37600540.0,8000.0,7235.3226647623715,8000.0,7235.3226647623715,0.28989999771118163,251.39999389648438,227.3700092200444,3009.52001953125,2721.8560509213185,1.1056866943836212,0.0,1.0,36.0,5.0,1.0,2.0
37601432.0,15000.0,13288.50083055031,15000.0,13288.50083055031,0.1365999984741211,346.3900146484375,306.8669331566731,4133.91015625,3662.231236316566,1.1287955045700073,1.0,1.0,60.0,13.0,1.0,2.0
37612108.0,35000.0,31006.501937950725,11850.0,10497.915656134746,0.1713999938964844,423.32000732421875,375.01921792776295,5057.27001953125,4480.23579032388,1.1287955045700073,1.0,1.0,36.0,19.0,1.0,2.0
37612196.0,15000.0,13288.50083055031,15000.0,13288.50083055031,0.28989999771118163,314.9599914550781,279.023073869395,3809.570068359375,3374.898334495544,1.1287955045700073,1.0,1.0,60.0,7.0,1.0,3.0
37620644.0,24000.0,21261.601328880497,68616520.0,60787378.86729813,0.28989999771118163,735.469970703125,651.552887768886,8808.330078125,7803.300103928356,1.1287955045700073,1.0,1.0,36.0,2.0,1.0,1.0
37621436.0,32000.0,28348.801771840663,32000.0,28348.801771840663,0.28989999771118163,1165.5699462890625,1032.5784799551125,13920.919921875,12332.543729590687,1.1287955045700073,1.0,1.0,36.0,21.0,1.0,1.0
37621804.0,4700.0,4163.730260239097,4700.0,4163.730260239097,0.28989999771118163,150.5399932861328,133.3633883875876,41913.62109375,37131.279247711194,1.1287955045700073,1.0,1.0,36.0,7.0,0.0,2.0
37640408.0,11200.0,9922.080620144232,11200.0,9922.080620144232,0.19989999771118164,296.6700134277344,262.8199813222547,1174.239990234375,1040.2592723663254,1.1287955045700073,1.0,0.0,60.0,23.0,0.0,1.0
37641180.0,35000.0,31006.501937950725,28000.0,24805.20155036058,0.28989999771118163,870.8499755859375,771.4860415905632,10426.900390625,9237.191633392378,1.1287955045700073,1.0,1.0,36.0,4.0,1.0,1.0
37641648.0,35000.0,31006.501937950725,35000.0,31006.501937950725,0.28989999771118163,1088.56005859375,964.3554161817962,13048.16015625,11559.365804898775,1.1287955045700073,1.0,1.0,36.0,5.0,1.0,2.0
37651424.0,5150.0,4562.385285155607,5150.0,4562.385285155607,0.16489999771118163,182.30999755859375,161.50843693166655,2202.110107421875,1950.8494660959213,1.1287955045700073,1.0,1.0,36.0,18.0,1.0,2.0
37652104.0,25000.0,22147.501384250518,25000.0,22147.501384250518,0.1559000015258789,1372.969970703125,1216.3141730672742,10443.25,9251.67575324297,1.1287955045700073,1.0,1.0,36.0,16.0,1.0,2.0
37671456.0,35000.0,31006.501937950725,35000.0,31006.501937950725,0.28989999771118163,1088.56005859375,964.3554161817962,13033.58984375,11546.457964248266,1.1287955045700073,1.0,1.0,36.0,4.0,1.0,4.0
37671832.0,7500.0,6644.250415275155,7500.0,6644.250415275155,0.28989999771118163,252.6699981689453,223.8403653682117,3018.510009765625,2674.098184786329,1.1287955045700073,1.0,1.0,36.0,12.0,0.0,2.0
37672124.0,15000.0,13288.50083055031,15000.0,13288.50083055031,0.28989999771118163,456.5400085449219,404.448818848576,5468.43017578125,4844.482595511702,1.1287955045700073,1.0,1.0,60.0,1.0,0.0,1.0
37680704.0,35000.0,31006.501937950725,35000.0,31006.501937950725,0.28989999771118163,1099.8499755859375,974.357154270298,13183.5400390625,11679.298850578354,1.1287955045700073,1.0,1.0,36.0,5.0,1.0,1.0
37680876.0,15000.0,13288.50083055031,15000.0,13288.50083055031,0.28989999771118163,308.9800109863281,273.7254088410177,3693.31005859375,3271.903585406858,1.1287955045700073,1.0,1.0,60.0,6.0,1.0,0.0
37691296.0,25000.0,22147.501384250518,68616520.0,60787378.86729813,0.28989999771118163,514.969970703125,456.2119255597964,6155.56005859375,5453.210996741691,1.1287955045700073,1.0,1.0,60.0,6.0,1.0,3.0
37691376.0,23600.0,20907.24130673249,68616520.0,60787378.86729813,0.28989999771118163,507.1400146484375,449.2753670574039,6058.169921875,5366.933069230056,1.1287955045700073,1.0,1.0,60.0,8.0,1.0,3.0
37691996.0,8000.0,7087.200442960166,8000.0,7087.200442960166,0.28989999771118163,245.16000366210938,217.1872608187772,8164.080078125,7232.558993256221,1.1287955045700073,1.0,1.0,36.0,2.0,0.0,4.0
37692392.0,10000.0,8859.000553700207,10000.0,8859.000553700207,0.28989999771118163,219.6300048828125,194.57023348660152,2622.85009765625,2323.5830467409364,1.1287955045700073,1.0,1.0,60.0,10.0,0.0,3.0
37700600.0,26850.0,23786.41648668506,26850.0,23786.41648668506,0.25829999923706054,801.2100219726562,709.7920028285918,32358.25,28666.175466676974,1.1287955045700073,1.0,1.0,60.0,35.0,1.0,1.0
37730600.0,9600.0,8504.640531552199,9600.0,8504.640531552199,0.28989999771118163,1372.969970703125,1216.3141730672742,3874.110107421875,3432.074358674596,1.1287955045700073,1.0,1.0,36.0,12.0,0.0,1.0
37731128.0,12000.0,10630.800664440249,12000.0,10630.800664440249,0.28989999771118163,289.2099914550781,256.21114744361694,13336.650390625,11814.939319505296,1.1287955045700073,1.0,1.0,60.0,16.0,1.0,1.0
37750228.0,32000.0,28941.290659049486,32000.0,28941.290659049486,0.143100004196167,749.739990234375,678.0763430026866,9801.4404296875,8864.573011029526,1.1056866943836212,0.0,1.0,60.0,14.0,1.0,4.0
37750960.0,32000.0,28348.801771840663,32000.0,28348.801771840663,0.28989999771118163,995.260009765625,881.7008977589346,11909.830078125,10550.919125658476,1.1287955045700073,1.0,1.0,60.0,4.0,1.0,3.0
37751648.0,24000.0,21261.601328880497,24000.0,21261.601328880497,0.28989999771118163,735.469970703125,651.552887768886,8808.330078125,7803.300103928356,1.1287955045700073,1.0,1.0,36.0,2.0,1.0,1.0
37752012.0,25000.0,22147.501384250518,25000.0,22147.501384250518,0.28989999771118163,830.239990234375,735.5096533190383,9929.5703125,8796.606889644265,1.1287955045700073,1.0,1.0,36.0,10.0,1.0,4.0
37811576.0,18000.0,15946.200996660373,18000.0,15946.200996660373,0.28989999771118163,370.7799987792969,328.47402144867533,4432.02001953125,3926.3267807037746,1.1287955045700073,1.0,1.0,60.0,6.0,1.0,2.0
37811672.0,35000.0,31006.501937950725,35000.0,31006.501937950725,0.15989999771118163,1230.3299560546875,1089.9493761922429,13041.1201171875,11553.129033903499,1.1287955045700073,1.0,0.0,36.0,17.0,1.0,1.0
37821356.0,11550.0,10232.14563952374,11550.0,10232.14563952374,0.19989999771118164,305.95001220703125,271.0411327546675,3645.75,3229.770126865253,1.1287955045700073,1.0,1.0,60.0,23.0,0.0,2.0
37841440.0,25000.0,22147.501384250518,25000.0,22147.501384250518,0.28989999771118163,812.4500122070312,719.749510799583,8922.3798828125,7904.336832215953,1.1287955045700073,1.0,1.0,36.0,8.0,1.0,2.0
37866236.0,28000.0,24805.20155036058,28000.0,24805.20155036058,0.143100004196167,961.2000122070312,851.5271440358736,11489.8798828125,10178.88522437848,1.1287955045700073,1.0,1.0,36.0,14.0,1.0,2.0
37866544.0,20000.0,17718.001107400414,20000.0,17718.001107400414,0.28989999771118163,448.8500061035156,397.6362452599386,5372.43017578125,4759.436190196179,1.1287955045700073,1.0,1.0,60.0,11.0,1.0,1.0
37887124.0,8000.0,7087.200442960166,8000.0,7087.200442960166,0.28989999771118163,267.2099914550781,236.72134622547648,1592.25,1410.5743631629155,1.1287955045700073,1.0,0.0,36.0,15.0,0.0,4.0
37887364.0,15000.0,13288.50083055031,15000.0,13288.50083055031,0.19239999771118163,391.1000061035156,346.47551706231997,4661.1298828125,4129.295221270452,1.1287955045700073,1.0,1.0,60.0,22.0,0.0,4.0
37907332.0,21300.0,18869.671179381443,21300.0,18869.671179381443,0.28989999771118163,523.5399780273438,463.8040955228433,6243.4501953125,5531.07287372731,1.1287955045700073,1.0,1.0,60.0,18.0,1.0,4.0
37917304.0,6000.0,5315.400332220124,68616520.0,60787378.86729813,0.28989999771118163,185.24000549316406,164.104131123137,2218.219970703125,1965.1211948687842,1.1287955045700073,1.0,1.0,36.0,3.0,1.0,4.0
37927296.0,10000.0,8859.000553700207,10000.0,8859.000553700207,0.21989999771118163,276.1400146484375,244.63245426692913,41913.62109375,37131.279247711194,1.1287955045700073,1.0,1.0,60.0,25.0,1.0,3.0
37927548.0,35000.0,31006.501937950725,35000.0,31006.501937950725,0.16489999771118163,1238.97998046875,1097.6124332996128,6130.77001953125,5431.249499763598,1.1287955045700073,1.0,0.0,36.0,18.0,1.0,4.0
37938336.0,18000.0,15946.200996660373,18000.0,15946.200996660373,0.143100004196167,1372.969970703125,1216.3141730672742,5087.8798828125,4507.353069899608,1.1287955045700073,1.0,1.0,60.0,14.0,1.0,3.0
37948248.0,12000.0,10630.800664440249,12000.0,10630.800664440249,0.14989999771118165,415.92999267578125,368.47240354152694,4971.169921875,4403.959709042844,1.1287955045700073,1.0,1.0,36.0,15.0,0.0,3.0
37948608.0,4800.0,4341.193598857423,4800.0,4341.193598857423,0.1365999984741211,163.27000427246094,147.66389529854823,1951.949951171875,1765.373465274459,1.1056866943836212,0.0,1.0,36.0,13.0,0.0,2.0
37958256.0,10000.0,8859.000553700207,10000.0,8859.000553700207,0.28989999771118163,332.1000061035156,294.2074137954887,4009.699951171875,3552.1934087603336,1.1287955045700073,1.0,1.0,60.0,10.0,1.0,1.0
37978180.0,12000.0,10630.800664440249,12000.0,10630.800664440249,0.143100004196167,1372.969970703125,1216.3141730672742,7548.35009765625,6687.083769465973,1.1287955045700073,1.0,1.0,36.0,14.0,0.0,2.0
37998364.0,8400.0,7441.560465108174,8400.0,7441.560465108174,0.28989999771118163,288.3599853515625,255.45812698944758,3446.9599609375,3053.6620202527756,1.1287955045700073,1.0,1.0,36.0,14.0,0.0,1.0
37998604.0,24000.0,21384.719560992413,24000.0,21384.719560992413,0.28989999771118163,509.82000732421875,454.2649118004798,3555.419921875,3167.9857479526013,1.122296690940857,6.0,1.0,60.0,8.0,0.0,4.0
38018252.0,11200.0,9922.080620144232,11200.0,9922.080620144232,0.28989999771118163,240.67999267578125,213.21841883793078,2875.110107421875,2547.0602033599453,1.1287955045700073,1.0,1.0,60.0,8.0,1.0,4.0
38028516.0,6000.0,5315.400332220124,6000.0,5315.400332220124,0.1559000015258789,209.72999572753906,185.79981482778106,6281.35009765625,5564.648399312157,1.1287955045700073,1.0,1.0,36.0,16.0,1.0,1.0
38058468.0,8000.0,7087.200442960166,68616520.0,60787378.86729813,0.14989999771118165,277.2900085449219,245.6512339234998,3314.159912109375,2936.0144496427984,1.1287955045700073,1.0,1.0,36.0,15.0,0.0,3.0
38078644.0,35000.0,31006.501937950725,3875.0,3432.8627145588302,0.14989999771118165,134.30999755859375,118.98523427390556,3687.5400390625,3266.791924784637,1.1287955045700073,1.0,1.0,36.0,15.0,0.0,2.0
38098252.0,6000.0,5315.400332220124,6000.0,5315.400332220124,0.14989999771118165,207.97000122070312,184.2406355967242,197.97999572753906,175.39048917718333,1.1287955045700073,1.0,0.0,36.0,15.0,1.0,3.0
38108328.0,1200.0,1063.0800664440249,1200.0,1063.0800664440249,0.1365999984741211,40.81999969482422,36.162439989849005,488.0199890136719,432.3369352888888,1.1287955045700073,1.0,0.0,36.0,13.0,1.0,1.0
38141176.0,4750.0,4208.025263007598,4750.0,4208.025263007598,0.1713999938964844,169.69000244140625,150.32838255858076,2027.22998046875,1795.9231519450318,1.1287955045700073,1.0,1.0,60.0,19.0,0.0,2.0
38141960.0,10000.0,9044.153330952964,10000.0,9044.153330952964,0.1559000015258789,349.54998779296875,316.1383686432346,10961.2197265625,9913.495190129757,1.1056866943836212,0.0,1.0,36.0,16.0,1.0,1.0
38151416.0,26800.0,23742.121483916555,26800.0,23742.121483916555,0.143100004196167,627.9099731445312,556.2654799761285,41913.62109375,37131.279247711194,1.1287955045700073,1.0,1.0,60.0,14.0,1.0,1.0
38151480.0,25000.0,22147.501384250518,25000.0,22147.501384250518,0.28989999771118163,760.8900146484375,674.0725061075467,41913.62109375,37131.279247711194,1.1287955045700073,1.0,1.0,36.0,1.0,1.0,4.0
38151640.0,14475.0,12823.40330148105,14475.0,12823.40330148105,0.22989999771118164,1372.969970703125,1216.3141730672742,4858.77978515625,4304.3932807006595,1.1287955045700073,1.0,1.0,60.0,26.0,1.0,2.0
38162232.0,12000.0,10630.800664440249,68616520.0,60787378.86729813,0.18540000915527344,308.260009765625,273.08755971973034,3686.760009765625,3266.1008967873454,1.1287955045700073,1.0,1.0,60.0,21.0,1.0,2.0
38162496.0,11700.0,10365.030647829242,11700.0,10365.030647829242,0.21989999771118163,446.7699890136719,395.7935580048755,5346.9501953125,4736.863474088087,1.1287955045700073,1.0,1.0,36.0,25.0,1.0,1.0
38171496.0,11325.0,10032.818127065486,11325.0,10032.818127065486,0.17860000610351562,1372.969970703125,1216.3141730672742,3418.169921875,3028.156923053202,1.1287955045700073,1.0,1.0,60.0,20.0,1.0,2.0
38171568.0,6250.0,5536.875346062629,6250.0,5536.875346062629,0.28989999771118163,203.1199951171875,179.94401492107474,41913.62109375,37131.279247711194,1.1287955045700073,1.0,1.0,36.0,8.0,0.0,1.0
38171736.0,28000.0,24805.20155036058,28000.0,24805.20155036058,0.25989999771118166,838.1699829101562,742.5348342695968,9977.1796875,8838.784037592897,1.1287955045700073,1.0,1.0,60.0,34.0,1.0,2.0
38171948.0,20000.0,17718.001107400414,20000.0,17718.001107400414,0.1365999984741211,461.8500061035156,409.1529459797489,5511.83984375,4882.939222768811,1.1287955045700073,1.0,1.0,60.0,13.0,1.0,3.0
38171992.0,35000.0,31006.501937950725,35000.0,31006.501937950725,0.2556999969482422,1039.030029296875,920.4767604852159,35522.05859375,31468.993675060246,1.1287955045700073,1.0,1.0,60.0,30.0,1.0,1.0
38172140.0,9900.0,8770.410548163205,9900.0,8770.410548163205,0.28989999771118163,313.29998779296875,277.5524765332178,3750.06005859375,3322.1784135491066,1.1287955045700073,1.0,1.0,36.0,6.0,1.0,1.0
38181360.0,24000.0,21261.601328880497,24000.0,21261.601328880497,0.143100004196167,562.3099975585938,498.1504579722744,6709.56005859375,5943.999627416682,1.1287955045700073,1.0,1.0,60.0,14.0,1.0,2.0
38182008.0,20000.0,17718.001107400414,20000.0,17718.001107400414,0.17860000610351562,721.6500244140625,639.3097965861948,7918.31005859375,7014.831319345195,1.1287955045700073,1.0,1.0,36.0,20.0,1.0,1.0
38191360.0,4750.0,4208.025263007598,4750.0,4208.025263007598,0.15989999771118163,166.97999572753906,147.9275874607127,4974.83984375,4407.2108930351105,1.1287955045700073,1.0,0.0,36.0,17.0,1.0,4.0
38201232.0,15000.0,13288.50083055031,15000.0,13288.50083055031,0.28989999771118163,505.3399963378906,447.6807307364234,1999.7099609375,1771.5431651185133,1.1287955045700073,1.0,0.0,36.0,15.0,1.0,2.0
38211296.0,20625.0,18271.688642006677,20625.0,18271.688642006677,0.28989999771118163,688.9000244140625,610.2965697728266,8238.41015625,7298.408013582816,1.1287955045700073,1.0,1.0,36.0,11.0,1.0,4.0
38211876.0,32000.0,28348.801771840663,32000.0,28348.801771840663,0.17860000610351562,810.1599731445312,717.7207650673148,9658.419921875,8556.394743575975,1.1287955045700073,1.0,1.0,60.0,20.0,1.0,4.0
38212468.0,35000.0,31006.501937950725,20000.0,17718.001107400414,0.1365999984741211,680.260009765625,602.6423803173781,8132.759765625,7204.812326678264,1.1287955045700073,1.0,1.0,36.0,13.0,1.0,2.0
38212616.0,10800.0,9567.720597996224,10800.0,9567.720597996224,0.20989999771118165,292.1199951171875,258.7891198490066,3480.25,3083.1536677015147,1.1287955045700073,1.0,1.0,60.0,24.0,1.0,1.0
38212704.0,20000.0,17718.001107400414,20000.0,17718.001107400414,0.28989999771118163,444.7900085449219,394.0394931979783,5324.16015625,4716.673777220733,1.1287955045700073,1.0,1.0,60.0,10.0,1.0,3.0
38221904.0,5000.0,4429.500276850104,5000.0,4429.500276850104,0.28989999771118163,153.22999572753906,135.7464616993749,1835.1500244140625,1625.7595082407129,1.1287955045700073,1.0,1.0,36.0,2.0,1.0,2.0
38232468.0,6225.0,5514.727844678379,6225.0,5514.727844678379,0.1365999984741211,211.72999572753906,187.57161493852112,2545.699951171875,2255.235727698623,1.1287955045700073,1.0,1.0,36.0,13.0,1.0,2.0
38242032.0,4000.0,3543.600221480083,4000.0,3543.600221480083,0.143100004196167,137.32000732421875,121.65180209193704,1641.47998046875,1454.1872055860463,1.1287955045700073,1.0,1.0,36.0,14.0,0.0,2.0
38242400.0,19500.0,17275.051079715406,19500.0,17275.051079715406,0.28989999771118163,624.5599975585938,553.2977364190582,7474.16015625,6621.358896266278,1.1287955045700073,1.0,1.0,36.0,7.0,1.0,4.0
38261284.0,7000.0,6201.300387590145,7000.0,6201.300387590145,0.28989999771118163,217.72000122070312,192.8781611365819,2389.090087890625,2116.4950411462723,1.1287955045700073,1.0,1.0,36.0,4.0,0.0,2.0
38261764.0,18000.0,15946.200996660373,18000.0,15946.200996660373,0.28989999771118163,555.7100219726562,492.3035392352516,6654.5400390625,5895.2573890674885,1.1287955045700073,1.0,1.0,36.0,3.0,0.0,1.0
38272060.0,5000.0,4429.500276850104,5000.0,4429.500276850104,0.143100004196167,171.64999389648438,152.06473909715922,2051.85009765625,1817.7341151246544,1.1287955045700073,1.0,1.0,36.0,14.0,1.0,0.0
38272152.0,14000.0,12402.60077518029,14000.0,12402.60077518029,0.28989999771118163,443.04998779296875,392.49800871747806,5303.10986328125,4698.025321514163,1.1287955045700073,1.0,1.0,36.0,6.0,1.0,3.0
38281528.0,10000.0,8859.000553700207,10000.0,8859.000553700207,0.14989999771118165,346.6099853515625,307.0618052147513,4142.66015625,3669.982861801054,1.1287955045700073,1.0,1.0,36.0,15.0,1.0,2.0
38282488.0,6000.0,5315.400332220124,6000.0,5315.400332220124,0.28989999771118163,188.5500030517578,167.03645814356983,2257.139892578125,1999.6003558128436,1.1287955045700073,1.0,1.0,36.0,5.0,0.0,1.0
38291244.0,20000.0,17718.001107400414,20000.0,17718.001107400414,0.28989999771118163,668.02001953125,591.7989722910168,14088.740234375,12481.215753726652,1.1287955045700073,1.0,1.0,36.0,11.0,1.0,2.0
38301172.0,24000.0,21261.601328880497,68616520.0,60787378.86729813,0.16489999771118163,589.9099731445312,522.6012778720677,7034.9501953125,6232.262767552682,1.1287955045700073,1.0,1.0,60.0,18.0,1.0,4.0
